engine,rel,note,out_fmt,quality,long_edge,repeat,ok,inner_s,outer_s,peak_rss_kb,rss_over_import_kb,out_bytes,out_w,out_h,src_fmt,src_mode,src_w,src_h,src_mp,src_bytes,src_icc,src_exif_orient,err
pillow_draft,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,0,1,0.08521,0.09096,51332,25968,46616,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pillow_draft,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,1,1,0.08539,0.09141,51332,25968,46616,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pillow_draft,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,2,1,0.08551,0.09134,51332,25968,46616,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,0,1,0.09482,0.09715,56604,31240,47912,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,1,1,0.09653,0.09874,56284,30920,47912,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,2,1,0.09785,0.10027,55988,30624,47912,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips_c1,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,0,1,0.09868,0.10208,56468,31104,47912,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips_c1,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,1,1,0.09617,0.09889,56048,30684,47912,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips_c1,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,2,1,0.09693,0.09948,58368,33004,47912,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips_tuned,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,0,1,0.0846,0.08664,44488,19124,46828,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips_tuned,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,1,1,0.08466,0.08672,45240,19876,46828,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips_tuned,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,2,1,0.08737,0.08958,45512,20148,46828,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
ffmpeg,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,0,1,0.15115,0.15279,58340,32976,47082,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
ffmpeg,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,1,1,0.14192,0.1435,58224,32860,47082,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
ffmpeg,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,2,1,0.14177,0.14335,58164,32800,47082,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
